trade_date,amd_tag,strategy,entry_hour,entry_price,exit_hour,exit_pips,exit_reason,peak_pips,is_positive,hard_sl_fired,predicted_direction
2025-12-02,AMD_SHIFTED,S0_BASELINE,12,0.65484,15,21.400000000000308,max_hold,22.400000000000198,true,false,UP
2025-12-03,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65818,15,15.800000000000258,max_hold,16.700000000000603,true,false,UP
2025-12-04,AMD_FAILED,S0_BASELINE,11,0.66108,12,0.9000000000000696,trail_stop,3.4000000000000696,true,false,UP
2025-12-05,AMD_SHIFTED,S0_BASELINE,12,0.66296,15,12.900000000000134,max_hold,19.400000000000528,true,false,UP
2025-12-08,AMD_FAILED,S0_BASELINE,11,0.6636,14,5.200000000000484,trail_stop,7.700000000000484,true,false,UP
2025-12-09,AMD_SHIFTED,S0_BASELINE,12,0.66384,14,0.9000000000000696,trail_stop,3.4000000000000696,true,false,UP
2025-12-10,AMD_FAILED,S0_BASELINE,11,0.66469,12,1.1000000000002697,trail_stop,3.6000000000002697,true,false,DOWN
2025-12-11,AMD_NONE,S0_BASELINE,10,0.66518,10,0.4999999999996696,trail_stop,2.9999999999996696,true,false,UP
2025-12-12,AMD_TEXTBOOK,S0_BASELINE,12,0.66666,14,3.3000000000002494,trail_stop,5.800000000000249,true,false,DOWN
2025-12-15,AMD_FAILED,S0_BASELINE,11,0.66466,15,1.8999999999999595,trail_stop,4.3999999999999595,true,false,DOWN
2025-12-16,AMD_FAILED,S0_BASELINE,11,0.66359,12,0.19999999999992468,trail_stop,2.6999999999999247,true,false,DOWN
2025-12-17,AMD_FAILED,S0_BASELINE,11,0.66194,12,4.300000000000139,trail_stop,6.800000000000139,true,false,DOWN
2025-12-18,AMD_FAILED,S0_BASELINE,11,0.66074,12,1.6999999999997595,trail_stop,4.1999999999997595,true,false,UP
2025-12-19,AMD_FAILED,S0_BASELINE,11,0.66085,14,4.800000000000084,trail_stop,7.300000000000084,true,false,DOWN
2025-12-22,AMD_SHIFTED,S0_BASELINE,12,0.6643,15,14.199999999999768,max_hold,14.399999999999968,true,false,UP
2025-12-23,AMD_SHIFTED,S0_BASELINE,12,0.6692,13,6.000000000000174,trail_stop,8.500000000000174,true,false,UP
2025-12-24,AMD_FAILED,S0_BASELINE,11,0.67128,15,-0.700000000000145,max_hold,1.2000000000000899,false,false,UP
2025-12-26,AMD_FAILED,S0_BASELINE,11,0.67024,15,13.200000000000989,max_hold,22.400000000000198,true,false,UP
2025-12-29,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.66996,15,3.8000000000004697,max_hold,16.500000000000405,true,false,DOWN
2025-12-30,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.67046,15,3.9999999999995595,max_hold,16.799999999999038,true,false,DOWN
2025-12-31,AMD_FAILED,S0_BASELINE,11,0.66796,15,7.900000000000409,trail_stop,10.400000000000409,true,false,UP
2026-01-02,AMD_TEXTBOOK,S0_BASELINE,12,0.6691,12,8.348877145181177e-13,trail_stop,2.500000000000835,true,false,DOWN
2026-01-06,AMD_SHIFTED,S0_BASELINE,12,0.67184,12,1.8999999999999595,trail_stop,4.3999999999999595,true,false,UP
2026-01-07,AMD_NONE,S0_BASELINE,10,0.6738,10,0.7000000000009798,trail_stop,3.20000000000098,true,false,UP
2026-01-08,AMD_SHIFTED,S0_BASELINE,12,0.6697,13,0.3000000000005798,trail_stop,2.80000000000058,true,false,UP
2026-01-09,AMD_SHIFTED,S0_BASELINE,12,0.66828,13,-15,hard_sl,15.100000000000113,false,true,DOWN
2026-01-12,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.6707,12,2.8999999999998494,trail_stop,5.399999999999849,true,false,UP
2026-01-13,AMD_FAILED,S0_BASELINE,11,0.66984,15,-15,hard_sl,29.09999999999968,false,true,UP
2026-01-14,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.6696,15,12.799999999999478,max_hold,20.39999999999931,true,false,DOWN
2026-01-15,AMD_TEXTBOOK,S0_BASELINE,12,0.66971,15,-2.7999999999994696,max_hold,22.400000000000198,false,false,DOWN
2026-01-16,AMD_FAILED,S0_BASELINE,11,0.67061,12,0.6000000000003247,trail_stop,3.1000000000003247,true,false,DOWN
2026-01-19,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.6697,15,14.399999999999968,max_hold,17.20000000000055,true,false,UP
2026-01-20,AMD_SHIFTED,S0_BASELINE,12,0.67354,12,0.2999999999994696,trail_stop,2.7999999999994696,true,false,UP
2026-01-21,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.67474,15,23.299999999999432,max_hold,30.799999999999716,true,false,UP
2026-01-22,AMD_NONE,S0_BASELINE,10,0.68021,10,0.4000000000001247,trail_stop,2.9000000000001247,true,false,UP
2026-01-23,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.684,15,32.399999999999096,max_hold,33.599999999999184,true,false,UP
2026-01-26,AMD_TEXTBOOK,S0_BASELINE,12,0.69211,14,-15,hard_sl,13.699999999999823,false,true,DOWN
2026-01-27,AMD_TEXTBOOK,S0_BASELINE,12,0.69316,15,33.69999999999984,max_hold,42.40000000000022,true,false,UP
2026-01-28,AMD_SHIFTED,S0_BASELINE,12,0.7002,13,3.799999999999084,trail_stop,6.299999999999084,true,false,UP
2026-01-29,AMD_NONE,S0_BASELINE,10,0.70562,10,-15,hard_sl,0.8999999999992347,false,true,UP
2026-01-30,AMD_NONE,S0_BASELINE,10,0.69759,15,29.09999999999968,max_hold,56.29999999999913,true,false,UP
2026-02-02,AMD_NONE,S0_BASELINE,10,0.69643,10,0.9999999999996145,trail_stop,3.4999999999996145,true,false,UP
2026-02-03,AMD_NONE,S0_BASELINE,10,0.70062,11,4.899999999999629,trail_stop,7.399999999999629,true,false,UP
2026-02-04,AMD_TEXTBOOK,S0_BASELINE,12,0.70209,12,0.6999999999998696,trail_stop,3.1999999999998696,true,false,UP
2026-02-05,AMD_SHIFTED,S0_BASELINE,12,0.69808,12,2.8000000000003045,trail_stop,5.3000000000003045,true,false,DOWN
2026-02-06,AMD_NONE,S0_BASELINE,10,0.69757,10,0.10000000000037979,trail_stop,2.60000000000038,true,false,DOWN
2026-02-09,AMD_TEXTBOOK,S0_BASELINE,12,0.70361,13,-15,hard_sl,0,false,true,DOWN
2026-02-10,AMD_TEXTBOOK,S0_BASELINE,12,0.7074,14,6.700000000000319,trail_stop,9.200000000000319,true,false,DOWN
2026-02-11,AMD_NONE,S0_BASELINE,10,0.7114,13,-15,hard_sl,10.000000000000009,false,true,UP
